chain,date,fees_eth,tvl_usd,dex_vol_btc,dex_vol_eth,dex_vol_stable,borrow_vol_btc,borrow_vol_eth,borrow_vol_stable,stablecoin_supply,eth_open,eth_high,eth_low,n_tx,total_dex_vol,total_borrow_vol,dex_btc_share,dex_eth_share,borrow_btc_share,borrow_eth_share,eth_volatility
base,2025-09-16,33.1424871,5013031767,139203379.8,602793294.7,401847866.251,230203663.3,10021515.35,177029902.8,4077404509.0,4517.993804,4526.878265,4448.340963,11905174,1143844540.751,417255081.45000005,0.1216978136806991,0.5269888286604327,0.5517096700177286,0.0240177191256109,0.017383224813293845
base,2025-09-17,50.9311734,5000549264,191138183.8,880287460.0,584641570.198,231404033.1,34298816.85,230881497.6,4014146368.0,4509.294945,4599.525062,4485.093973,12235828,1656067213.998,496584347.54999995,0.11541692401394939,0.5315529783811439,0.46599139550346064,0.0690694682972192,0.02537671418607986
base,2025-09-18,55.00134451,5092086786,141706872.6,716359447.5,418068304.259,205990640.3,11364159.97,216389829.2,4018748532.0,4599.4698,4627.348042,4574.229048,12986883,1276134624.359,433744629.47,0.11104382711281664,0.5613509999854647,0.4749122555170389,0.026200116838071427,0.011548938532001988
base,2025-09-19,39.96521473,5106969610,110881294.5,596540325.8,353649126.56,246042227.6,14994634.46,210525680.0,4012380204.0,4599.250833,4607.75728,4457.342216,12276310,1061070746.8599999,471562542.06,0.10449943590295768,0.5622059863259136,0.5217594818391967,0.03179776407705456,0.032704253249411716
base,2025-09-20,23.92927533,5036380657,54971077.64,471252665.5,211388862.713,43745611.06,31126017.67,72990441.2,3995829680.0,4471.273372,4501.837153,4465.20238,12787115,737612605.8529999,147862069.93,0.07452567540711917,0.6388891157235954,0.2958541773472385,0.21050711439881437,0.00819336460826012
base,2025-09-21,35.39194228,5065515466,63244866.04,457070775.0,307932593.95900005,82706899.2,34630202.71,65359765.36,3999589887.0,4484.775127,4491.791058,4457.084412,14481743,828248234.9990001,182696867.26999998,0.07635979573210483,0.5518523984546152,0.4527001499033422,0.18955006304963887,0.007738770622199725
base,2025-09-22,71.9472201,4965220007,193861230.4,748445906.4,614505087.885,263304269.1,23074090.4,291907823.9,3980636429.0,4411.304173,4411.304173,4152.8647,13777044,1556812224.685,578286183.4,0.12452447849914926,0.48075541451470677,0.45531827779788525,0.03990081565555868,0.058585729495103746
base,2025-09-23,45.40886754,4874390464,137698821.9,586149288.4,465088583.287,257295093.8,34061186.1,246622340.3,3955325986.0,4204.834903,4210.569639,4156.125298,12468656,1188936693.587,537978620.2,0.11581678203955942,0.4930029425129428,0.47826267464745614,0.06331327086443946,0.012948032980119208
base,2025-09-24,43.61817897,4844128161,125026852.0,545148465.4,425989449.32500005,198317446.3,38380585.67,224712784.4,3998569872.0,4176.598408,4192.243376,4130.049388,11702862,1096164766.725,461410816.37,0.11405844795900659,0.49732346992754967,0.42980666959695096,0.0831809405161908,0.014891062516537738
base,2025-09-25,73.51617511,4865698762,224397128.4,795603075.5,719216943.8399999,242589525.7,57531048.74,288564347.2,3992164262.0,4148.946294,4148.946294,3874.431775,12319918,1739217147.7399998,588684921.64,0.12902191580366462,0.4574489600299967,0.4120872079145105,0.09772808275728542,0.06616487646441448
base,2025-09-26,41.21668242,4669821791,165203464.7,597404966.1,477866146.24,272989097.5,50196928.18,360592020.2,3989752061.0,3891.543571,4052.090767,3891.543571,11303805,1240474577.04,683778045.88,0.1331776303664407,0.4815938812107846,0.3992364176429092,0.07341114340019238,0.041255402405463645
base,2025-09-27,23.76854299,4786015465,63624158.13,356037473.5,223936894.178,99245740.38,48485485.46,194660634.2,4025916705.0,4029.026458,4029.026458,3987.330543,11005668,643598525.808,342391860.03999996,0.09885690469866075,0.5531980873526955,0.28986010464269096,0.1416081721520356,0.01034888091072441
base,2025-09-28,22.53104474,4793750989,96380144.91,431355391.3,260806885.887,142811890.5,45266971.25,136772974.1,4018824351.0,4023.026906,4134.043868,3989.767645,11315149,788542422.097,324851835.85,0.12222569415313474,0.5470287700601836,0.4396216205037648,0.1393465151014322,0.035862604544062135
base,2025-09-29,27.72317713,4898855098,129793382.5,505145499.8,375256669.403,208043402.3,39146905.17,245759398.0,3992213957.0,4137.282345,4224.861141,4103.472286,11307058,1010195551.703,492949705.47,0.1284834231166359,0.5000472422873171,0.4220377859880091,0.07941358872032515,0.029340239528660973
base,2025-09-30,47.05544856,4953115064,144040872.1,534675897.2,481313357.346,235174448.2,45490416.96,216849379.0,4000073639.0,4213.961924,4213.961924,4105.597371,11795692,1160030126.646,497514244.15999997,0.1241699407553026,0.4609155270354148,0.4726989246248961,0.09143540610943862,0.025715598516167403
base,2025-10-01,35.68806886,4947327434,203289694.2,626887094.8,468808161.344,194046188.9,37237530.22,298432812.8,3979268415.0,4138.220399,4335.771697,4137.481529,11398430,1298984950.3439999,529716531.92,0.15649888333668868,0.4825976579897915,0.36632080972943026,0.0702970890582357,0.047916773124968705
base,2025-10-02,32.99651897,5137025734,188739656.4,668868284.9,473606698.92,266293621.5,42537701.22,372943317.5,4071866989.0,4356.395071,4502.028625,4356.395071,11441297,1331214640.22,681774640.22,0.14178003358557445,0.5024496160810409,0.3905889216032888,0.062392612911318646,0.033429831690304015
base,2025-10-03,34.19783176,5280308388,210534868.3,751161668.0,545191267.28,238500856.5,43161940.18,254055201.0,4049318249.0,4474.714687,4551.929764,4453.785419,11055872,1506887803.58,535717997.68,0.13971502576357725,0.49848546535144955,0.4451985140183092,0.08056839674403078,0.02193309559716307
base,2025-10-04,22.10446254,5347963349,123466090.4,506356859.6,316189690.34,155468307.0,45545054.58,204413219.8,4207205310.0,4509.237133,4511.344356,4458.848018,10422770,946012640.3399999,405426581.38,0.13051209374499045,0.5352537989534831,0.38346846048133676,0.11233860006162578,0.01164195549083356
base,2025-10-05,50.7960052,5343924818,246831836.6,723196839.3,545433331.45,196658547.7,63453697.75,315944813.3,4280869807.0,4487.094812,4599.716274,4481.416784,11799589,1515462007.35,576057058.75,0.1628756348907885,0.4772121213151441,0.34138727182118744,0.11015175803537534,0.026364383851134085
base,2025-10-06,51.01894769,5390076915,203812197.7,748720814.6,558829016.06,261900847.4,48647816.25,336582977.0,4331471034.0,4517.218526,4708.794098,4517.218526,12677298,1511362028.36,647131640.65,0.13485332691675433,0.49539475026539304,0.40471031077531355,0.0751745289430394,0.04241007400844983
base,2025-10-07,47.78582644,5583830380,219785565.9,765661209.8,651534082.49,224421510.3,44176287.32,413305385.8,4406518087.0,4684.445736,4725.857953,4472.635444,10679767,1636980858.19,681903183.4200001,0.13426275866354087,0.46772764994123817,0.3291105185554964,0.0647838115352965,0.054056023544895256
base,2025-10-08,39.95253651,5402368187,190297737.7,721551238.8,563413120.06,290444442.4,21279374.4,426436371.6,4202375914.0,4461.988712,4533.372916,4443.880969,10118036,1475262096.56,738160188.4,0.1289924943803099,0.4891003710340727,0.3934707492550542,0.028827583408587956,0.020056515777218852
base,2025-10-09,57.29635687,5439021318,214264969.9,711425769.4,614102549.41,240840592.2,26577729.27,472947883.5,4192438395.0,4522.2743,4522.2743,4307.228067,10204255,1539793288.71,740366204.97,0.13915177541753398,0.46202680230929866,0.3252992783615224,0.03589808542257401,0.04755267344132576
base,2025-10-10,462.7572606,5330535279,466155194.0,1194527304.0,1140744224.58,256069105.2,14075453.2,324190265.6,4160426502.0,4375.30227,4385.127083,3748.754457,10004752,2801426722.58,594334824.0,0.16639921017483908,0.4263996250096055,0.4308499096125654,0.02368269977059261,0.14544655128478706
base,2025-10-11,60.80861024,4751234248,303663912.9,738403301.5,676492462.1500001,402220600.7,21127803.56,225899320.1,4129080462.0,3850.782945,3850.782945,3702.530313,9442496,1718559676.5500002,649247724.36,0.1766967519624362,0.42966404459246993,0.619517921447459,0.032541975531492025,0.0384993478254848
base,2025-10-12,68.10234552,4683847195,331452813.2,862803102.4,722378154.37,350203110.2,27071208.49,338559223.2,4174774411.0,3737.067196,4148.555174,3724.402709,9111896,1916634069.9699998,715833541.89,0.17293484363720407,0.4501657963397807,0.48922422561447204,0.037817742402129505,0.11349875256564697
base,2025-10-13,59.80667531,5007290713,291488755.6,890748580.9,760577194.65,416960289.8,41397399.27,467942317.8,4164615368.0,4148.60635,4276.173704,4101.971961,9030193,1942814531.15,926300006.87,0.15003426777308518,0.45848358997641625,0.45013525500115603,0.04469113566120253,0.04199042480856243
base,2025-10-14,73.40492691,5114339101,355472900.4,984311699.3,938350905.53,450543810.5,62104267.25,332074484.9,4183229256.0,4250.40298,4250.40298,3943.002193,9749994,2278135505.2299995,844722562.65,0.15603676760400237,0.43206898669560234,0.5333630595666675,0.0735203130542307,0.07232273938411365
base,2025-10-15,105.3591015,5009565842,233315436.7,765952927.8,839217336.8000001,421737313.0,35863923.72,342363404.3,4160125821.0,4116.835185,4167.561868,3963.996138,9475105,1838485701.3000002,799964641.02,0.1269063101959519,0.41662163989548123,0.5271949425942891,0.044831886162207714,0.04944714103243844
base,2025-10-16,62.96732654,4926262183,269130279.6,729191231.1,631200713.052,288740188.2,37316621.98,450030306.9,4163735343.0,3988.235087,4056.429836,3859.08788,11906334,1629522223.752,776087117.0799999,0.16515901144344225,0.44748774853835743,0.37204610390438464,0.04808303237966693,0.04948102398558527
base,2025-10-17,81.40866543,4879369261,229074930.7,640772045.5,520969045.843,180141685.2,27271310.34,392100519.4,4118770584.0,3907.983396,3929.67214,3708.894361,11786849,1390816022.043,599513514.9399999,0.1647054154319468,0.4607166119345936,0.30047977353442784,0.04548906681900131,0.0564940422280136
base,2025-10-18,22.67922062,4830712544,95692988.81,373850242.2,246510741.154,231632396.5,42680374.67,389273592.4,4125138701.0,3836.736642,3897.580208,3836.736642,10635348,716053972.164,663586363.5699999,0.13363935196226123,0.5220978539790516,0.34906141719647577,0.0643177392018511,0.015858155426660636
base,2025-10-19,28.83875357,4889335955,168400999.2,519781407.4,357324750.182,238197198.2,26632137.31,545284734.0,4119482886.0,3884.844859,4010.180505,3870.551045,10374486,1045507156.7819998,810114069.51,0.16107111090308254,0.4971571968955735,0.2940292079411413,0.03287455225423813,0.035942094232288536
base,2025-10-20,57.2897841,4967504425,181825430.3,542936415.4,426203623.071,406526221.5,24790044.54,418565501.2,4103499948.0,3946.244505,4074.584838,3943.68747,10851832,1150965468.771,849881767.24,0.1579764425896748,0.4717225930155377,0.47833267775610505,0.029168815587732787,0.03317011093310356
base,2025-10-21,109.0051642,5009996547,266265796.2,740824092.3,605051119.82,279943547.0,31521713.15,423227722.3,4116894536.0,3977.983411,4090.470155,3861.282955,10512584,1612141008.3200002,734692982.45,0.1651628454495265,0.45952809864442756,0.381034736532347,0.042904606281774615,0.05761391547442022
base,2025-10-22,86.0289302,4903810243,234044525.0,723998402.6,595162432.43,54125864.28,43560278.67,552501057.1,4139174962.0,3864.338696,3871.345866,3749.770003,11601431,1553205360.03,650187200.0500001,0.15068485534680323,0.4661317950808617,0.0832465854077682,0.06699651833602718,0.03146097497246914
base,2025-10-23,50.50491014,4900136582,159498818.2,575839152.3,453238089.93,312130238.6,63986494.2,368169302.1,4115847727.0,3809.438049,3902.761026,3809.438049,11795375,1188576060.43,744286034.9000001,0.13419319428518264,0.4844781680119607,0.4193686619982556,0.08597030066350368,0.024497832961084143
base,2025-10-24,125.0801958,4963995832,145658573.5,625219549.5,452797618.39100003,254858184.0,45060297.01,316160313.8,4124162090.0,3858.938081,3974.580772,3858.938081,13280952,1223675741.391,616078794.81,0.11903363658613042,0.5109356411603686,0.41367790313023,0.0731404771428575,0.029967490685943458
base,2025-10-25,117.4909238,5062020464,67293555.16,511520553.6,289300141.66800004,98585470.44,42162597.77,307364510.4,4163805015.0,3926.167562,3958.87189,3924.390902,12228719,868114250.428,448112578.61,0.07751693412108228,0.5892318359568557,0.2200015691275665,0.09408929760638303,0.008782352626446511
base,2025-10-26,113.958557,5160967266,129544067.7,637506121.6,393086907.34499997,190089417.0,36542415.53,372819665.4,4160751754.0,3954.8228,4161.805978,3931.310161,12217407,1160137096.645,599451497.93,0.11166272337521871,0.5495092980334856,0.31710558344821654,0.060959753468273405,0.05828221102599096
base,2025-10-27,96.2317159,5317909472,158794023.2,780942948.8,491192462.93,260304074.1,45007967.59,296195195.3,4160242309.0,4166.962939,4231.765969,4119.252313,11541433,1430929434.93,601507236.99,0.1109726442993802,0.5457592315432404,0.4327530212314428,0.07482531351613357,0.027001357498754583
base,2025-10-28,98.41712371,5302001008,167156753.6,723823478.5,488266253.953,228930527.3,45847853.29,180783689.8,4173649889.0,4121.475339,4140.872419,3973.458116,12255433,1379246486.053,455562070.39000005,0.12119425736465259,0.5247963187286205,0.5025232392679573,0.10064018993229687,0.04061999386865687
base,2025-10-29,81.78523346,5223315904,192780116.9,721214945.5,521235429.961,219063987.2,53853035.97,174005784.8,4174732553.0,3984.94687,4028.402092,3913.947668,11892652,1435230492.361,446922807.96999997,0.13431997015536545,0.5025080984125263,0.49016067941357966,0.12049739912494,0.02872169384782789
base,2025-10-30,81.78744892,5150400880,209608113.7,717688102.9,523597416.63500005,191676795.6,34424079.76,293804586.9,4167146644.0,3909.749694,3941.696921,3717.54374,12083324,1450893633.235,519905462.26,0.14446828416542506,0.4946524586366813,0.36867624888338674,0.06621219098249218,0.05733184949000475
base,2025-10-31,63.89286855,5087811144,164855193.8,617686072.7,441471379.807,188897557.9,38985106.07,231748225.6,4193941266.0,3813.146798,3883.395708,3813.146798,11957111,1224012646.307,459630889.57,0.13468422429897997,0.5046402703139029,0.41097663839939036,0.08481828996843939,0.018422818139822317
base,2025-11-01,43.91500303,5179897700,67302475.99,438306599.7,223476786.831,79653327.25,31773371.48,74495344.07,4226503714.0,3844.945558,3894.997066,3844.945558,12543249,729085862.521,185922042.8,0.09231076811349015,0.601172814110595,0.42842325767517864,0.17089620467530706,0.013017481585886219
base,2025-11-02,36.48300778,5223011215,93923460.32,421034397.6,265225876.26700002,137910588.8,32731156.9,106949062.6,4235881275.0,3872.194945,3902.354637,3855.016959,12545133,780183734.187,277590808.3,0.12038633491619007,0.5396605685950939,0.4968125192782185,0.11791152992582715,0.012225024481560513
base,2025-11-03,69.31827409,5221161511,210129984.2,603139562.5,524340778.468,93061264.59,35245043.51,411055195.8,4229606842.0,3897.794407,3897.794407,3589.753587,13176929,1337610325.168,539361503.9,0.1570935722057979,0.4509082736216524,0.17253968612349088,0.06534586405435154,0.07902951973218318
base,2025-11-04,168.4789567,4973453701,279761272.2,689669231.7,549046787.088,59450561.73,63490062.6,334404058.4,4238712490.0,3601.896866,3638.959009,3146.077361,13945939,1518477290.9880002,457344682.72999996,0.1842380349448445,0.4541847519176697,0.1299907137328576,0.1388232223910697,0.1368394671853439
base,2025-11-05,140.5189698,4575540009,169714726.9,480884766.4,379617649.862,64153643.15,16307875.79,355680445.8,4325658335.0,3266.872471,3462.011636,3201.865191,12334694,1030217143.162,436141964.74,0.16473684992185444,0.46678000807096026,0.1470934886723049,0.03739120999219076,0.07963164993715492
base,2025-11-06,66.30608555,4736247321,154976420.6,469748614.3,369134133.488,62929724.45,23116371.38,226891891.4,4435559012.0,3407.472133,3440.298441,3289.420408,13014261,993859168.388,312937987.23,0.15593398494413005,0.4726510850243637,0.2010932741244627,0.07386885684482325,0.044278581632057015
base,2025-11-07,48.16771064,4602963966,190536176.3,570605853.2,396004562.44500005,11625401.89,14733977.73,14872560.99,4356792614.0,3316.19626,3460.262886,3228.448234,14657413,1157146591.9450002,41231940.61,0.1646603616398641,0.49311457785213897,0.2819513638700888,0.35734378523106824,0.06990377945845702
base,2025-11-08,25.6118865,4749806967,140111746.3,425044634.6,266071893.19799998,5207398.755,4969656.082,8218234.84,4376987573.0,3429.498348,3460.90772,3374.417702,13529017,831228274.098,18395289.677,0.16855988982333525,0.5113452559842643,0.2830832700346608,0.2701591640719668,0.025219437137340754
base,2025-11-09,35.51815999,4707993630,152384043.3,445944416.9,299672178.69600004,5051834.163,12106280.32,10633521.86,4354472413.0,3389.18995,3584.173936,3371.027755,15478770,898000638.8960001,27791636.343,0.16969257782192737,0.496596992902191,0.1817753406330976,0.4356087626718411,0.06289000738952388
base,2025-11-10,37.05148222,4904257926,186379422.9,505024236.5,381466721.31,6533407.676,16495650.0,22344596.89,4347787412.0,3600.372303,3637.231187,3524.213222,15892865,1072870380.71,45373654.566,0.17372035452843665,0.47072250812422184,0.14399121557415173,0.3635512756858854,0.031390632825896395
base,2025-11-11,60.2945873,4915574700,219097261.4,580210343.6,531895857.18,7040843.423,5262994.036,9509617.587,4409176970.0,3566.283931,3618.906538,3423.7603,15326201,1331203462.18,21813455.046,0.16458585605028614,0.435853992334003,0.32277525078683494,0.24127283022801524,0.05471977043209807
base,2025-11-12,69.37498342,4781709221,215992705.2,679280634.8,484816723.28000003,5189298.881,7020995.865,20687560.01,4399353796.0,,,,16099391,1380090063.28,32897854.756,0.15650623893824692,0.4922002214736502,0.15773973468751976,0.2134180455556754,0.0
base,2025-11-13,91.14517765,4740252408,305961733.2,743757464.7,594562574.696,66109763.2,7802008.284,91582872.95,4359173209.0,,,,16955792,1644281772.5960002,165494644.43400002,0.18607621777436972,0.452329690139271,0.39946768927839754,0.047143569574008025,0.0
base,2025-11-14,110.4605449,4574037537,346491002.1,741264669.4,588925519.87,80507699.67,8300509.154,161724447.8,4392644482.0,,,,17191349,1676681191.37,250532656.624,0.20665288301879595,0.44210233478811783,0.32134613010082014,0.03313144587955822,0.0
base,2025-11-15,22.97396717,4405125970,132823089.1,380217216.6,280168591.82,78822160.06,5242408.536,108719284.9,4350733821.0,,,,14904999,793208897.52,192783853.496,0.16745032678689914,0.4793405845405475,0.40886287223030043,0.027193193003109947,0.0
base,2025-11-16,55.8018915,4483563662,208576016.2,508386523.9,360093743.142,43050286.9,4832067.96,54988419.8,4326778516.0,,,,16577523,1077056283.2419999,102870774.66,0.19365377598668704,0.47201481650497223,0.41848899303311615,0.04697221320603984,0.0
base,2025-11-17,76.52232912,4379617360,255587931.4,607087872.1,448636263.85400003,217599.3915,2460346.413,13457057.36,4303091638.0,,,,17100980,1311312067.354,16135003.1645,0.19491007347757583,0.462962163785313,0.013486169744221621,0.15248502822814555,0.0
base,2025-11-18,75.76456237,4281008241,259199869.9,576712462.2,429796186.46999997,8080838.758,5982672.314,16760006.92,4283492460.0,,,,18259355,1265708518.57,30823517.992,0.20478638335534358,0.4556439762699638,0.2621647133236809,0.1940944027074637,0.0
base,2025-11-19,63.94491618,4345017946,253763399.8,560921737.6,398587590.187,4665473.566,7828441.467,17029284.87,4325112935.0,,,,18097838,1213272727.5870001,29523199.903,0.2091561064796154,0.46232122823331,0.158027367674529,0.2651623635893382,0.0
base,2025-11-20,263.4628016,4309065600,286277519.0,574903926.4,437674873.348,965741.7113,7150123.029,22495597.89,4301719643.0,,,,16504646,1298856318.748,30611462.6303,0.22040738060692508,0.44262318941802914,0.03154836875857361,0.23357665444978207,0.0
base,2025-11-21,213.148616,4134194158,405223156.8,680684845.1,494017413.55,801796.5501,5422890.33,20692796.69,4298790320.0,,,,17801308,1579925415.45,26917483.570100002,0.25648245976509143,0.4308335307753277,0.02978720310209968,0.2014634954964274,0.0
base,2025-11-22,30.55945809,4027460692,131513688.1,309675092.1,214244152.911,7404790.691,2322949.838,15686464.6,4364135612.0,,,,15736786,655432933.1110001,25414205.129,0.20065163261750177,0.47247411055488625,0.291364245051695,0.09140359992409502,0.0
base,2025-11-23,23.7455996,4050096157,151742397.1,323125019.1,213730490.445,10500476.65,6970524.65,27457781.53,4363925033.0,,,,14738582,688597906.645,44928782.83,0.22036430206319133,0.4692506555448825,0.23371380190136348,0.1551460825541354,0.0
base,2025-11-24,36.785,4126110949,222969798.5,469947094.3,305340227.98300004,12569170.44,7117601.188,15491060.5,4385338976.0,,,,15816913,998257120.783,35177832.128,0.22335908640963145,0.4707675853405273,0.3573037245235898,0.20233200164528342,0.0
base,2025-11-25,30.97431357,4219326473,183455378.3,406785045.5,263623294.27,14158777.21,17542849.06,15103304.08,4378806378.0,,,,15155601,853863718.0699999,46804930.35,0.2148532305772012,0.47640511816038034,0.30250610574832315,0.3748077163840924,0.0
base,2025-11-26,30.51349572,4179697766,182064486.8,379356477.7,260478989.178,13953617.73,4280403.717,24253488.96,4381486952.0,,,,15283562,821899953.678,42487510.407000005,0.2215166042840883,0.4615604076899881,0.3284169299715212,0.10074498778574667,0.0
base,2025-11-27,28.8847644,4286060160,139480755.8,290904451.1,202039984.36200002,6282509.383,5920974.884,33919694.36,4365473123.0,,,,15697439,632425191.2620001,46123178.627000004,0.22054901943685565,0.45998239020096937,0.13621154417406714,0.12837308833120895,0.0
base,2025-11-28,24.63425566,4317414459,170886251.9,353998216.7,268867180.75,8169516.955,2955745.912,29952556.03,4344200646.0,,,,13798792,793751649.35,41077818.897,0.21528931881897576,0.4459810785777739,0.19887903433929977,0.07195479193798833,0.0
base,2025-11-29,14.97493173,4299674126,102721877.0,221744583.0,165484611.99,3665958.716,3466889.7,8900785.239,4328564035.0,,,,12806235,489951071.99,16033633.655000001,0.209657418612805,0.4525851573287829,0.22864179105506696,0.21622607667095284,0.0
base,2025-11-30,13.61798152,4400617887,96463528.51,223335741.8,185533197.06,3555178.235,10824137.78,9285652.865,4409658672.0,,,,13187407,505332467.37,23664968.88,0.19089121467307235,0.4419580300516799,0.15022957575087248,0.4573907464187631,0.0
base,2025-12-01,44.86734237,4362108727,265880536.0,480063280.5,412867703.42,17111241.52,10667492.96,85715378.84,4410236209.0,,,,14458913,1158811519.92,113494113.32000001,0.22944243427814334,0.4142720988251323,0.15076765674845485,0.09399159699078567,0.0
base,2025-12-02,32.54142066,4170447092,220020634.1,437194019.5,356588208.83,11019712.26,9023950.503,67016774.24,4421165042.0,,,,13513012,1013802862.4300001,87060437.003,0.2170250669569319,0.4312416503264577,0.1265754301189675,0.10365156451820987,0.0
base,2025-12-03,40.81856994,4412816542,232585610.2,549948114.4,395632467.522,15252269.02,6043338.748,57349334.69,4431885306.0,,,,14523896,1178166192.122,78644942.458,0.1974132442054623,0.4667831398297775,0.19393833275604988,0.07684332341176826,0.0
base,2025-12-04,38.13942389,4560715540,191921822.4,444301815.3,352646582.222,20067806.92,12274904.03,41554362.2,4420684179.0,,,,14041218,988870219.922,73897073.15,0.1940819113908986,0.4493024527880368,0.2715642997019023,0.16610812183432191,0.0
base,2025-12-05,33.4179885,4531681006,211355948.6,462932631.2,358847979.691,16884037.3,15363997.42,59194975.28,4418550797.0,,,,13434542,1033136559.4909999,91443010.0,0.20457697160976443,0.448084647617228,0.18463999927386468,0.1680171881918585,0.0
base,2025-12-06,13.66011642,4411251522,74750787.22,210795693.2,146435071.025,5951468.377,19192230.73,41101576.62,4394814191.0,,,,12993282,431981551.44499993,66245275.727,0.17304161941628032,0.4879738324353849,0.08983989139884165,0.28971470824715284,0.0
base,2025-12-07,33.06053252,4406830204,187465699.4,399424570.8,288940723.43200004,10030649.34,23691754.6,37441795.48,4390778155.0,3042.350251,3139.404682,2970.117046,12865426,875830993.6320001,71164199.41999999,0.21404323523947805,0.4560521078885536,0.14095077892748675,0.33291675861025244,0.055643703726865876
base,2025-12-08,32.50820133,4463805184,191953985.3,453688222.2,349229463.024,33960293.57,32454329.48,51308445.31,4382622693.0,3060.182715,3159.032491,3060.182715,13815708,994871670.5239999,117723068.36,0.192943462948239,0.45602687828174054,0.2884761163899381,0.2756836865715551,0.032301919593059336
base,2025-12-09,32.53109692,4480384437,203425851.9,466794999.3,345353997.934,25025274.76,29705950.89,56370270.71,4385348490.0,3127.885277,3375.241034,3106.647576,12777104,1015574849.1340001,111101496.36000001,0.2003061143877924,0.4596362342943457,0.22524696408148356,0.2673766948533653,0.08587062318909988
base,2025-12-10,41.10148352,4590813341,205804072.5,517294328.0,432580333.907,26416721.32,29781232.37,50358840.67,4396440897.0,3318.305412,3400.925866,3303.0369,12891664,1155678734.407,106556794.36,0.17808069524235196,0.4476108390671679,0.24791212497207485,0.2794869397946104,0.02949968548585183
base,2025-12-11,32.90224288,4572139269,219118703.9,456636417.4,378793716.98800004,37516653.87,22782589.4,54082854.6,4416523075.0,3299.065417,3299.065417,3172.632617,14042621,1054548838.288,114382097.87,0.20778431111424556,0.4330159029346836,0.3279941054468089,0.19917967780144544,0.03832382327082531
base,2025-12-12,30.10826387,4574664229,165299657.6,356555471.8,306016284.521,18452269.49,16937819.45,43833909.48,4409843310.0,3233.52778,3255.734928,3068.612809,14365039,827871413.921,79223998.41999999,0.19966827555634598,0.43068943534511805,0.2329126256942587,0.21379657411641156,0.057869340154547755
base,2025-12-13,11.22599253,4498544877,58447983.83,178045256.3,118565079.55,6423239.951,9863894.24,16019096.68,4431443940.0,3088.823071,3125.998085,3087.69303,11426469,355058319.68,32306230.871,0.16461516486271002,0.501453554054064,0.1988235636849201,0.30532482354214896,0.012401181330078283
base,2025-12-14,21.43451171,4483737251,106853676.8,266964456.8,242212351.58,21190676.8,12382755.73,52639469.45,4418657216.0,3115.327195,3123.574687,3064.821126,12439464,616030485.1800001,86212901.98,0.17345517692809967,0.4333624118001153,0.24579472808972253,0.14362996077863843,0.01885951533254599
base,2025-12-15,35.4555322,4410234854,179599487.4,430109175.9,392161783.8,29735293.38,17144450.59,81938889.17,4414309449.0,3066.800666,3158.204052,2929.058057,14033167,1001870447.0999999,128818633.14,0.1792641832283467,0.4293061813979921,0.23083068540002052,0.13308983469314895,0.07471825526204573
base,2025-12-16,36.06112612,4301284209,190648354.7,386165409.6,337861104.724,30449818.31,22003226.32,90604589.89,4410905217.0,2965.888256,2965.888256,2919.786971,14153328,914674869.0239999,143057634.51999998,0.208432920982546,0.4221887171909033,0.21285000560905404,0.15380672547695362,0.015543837468163934
base,2025-12-17,50.18318052,4330682996,193102073.7,391192361.3,377537825.857,21687675.1,29967775.71,97818931.93,4382014631.0,2952.996366,2979.321524,2808.862241,14876312,961832260.857,149474382.74,0.20076481270023586,0.4067157832192534,0.14509292296409185,0.20048770338210262,0.05772417635274535
base,2025-12-18,60.96815843,4250282929,204360861.6,420782485.1,371843710.221,19420513.37,15437655.7,71908158.79,4377943296.0,2832.22954,2958.60644,2795.072747,14319762,996987056.921,106766327.86000001,0.20497845000227852,0.42205411011001953,0.18189736182989855,0.14459292559207437,0.05774026811400317
base,2025-12-19,44.26457888,4230679121,203406206.5,433247535.5,345726226.8,25047928.49,17854326.03,108058099.0,4306036364.0,2826.365817,2988.871149,2823.870075,14076185,982379968.8,150960353.51999998,0.20705451348775508,0.44101829155700517,0.16592388601343283,0.11827162306979211,0.05837923491982293
base,2025-12-20,17.47124035,4397861760,61282176.56,143676651.9,91352409.137,9930842.421,23121928.13,18458634.03,4244724246.0,2976.862798,2988.066012,2976.06151,10402224,296311237.597,51511404.581,0.20681691675611447,0.4848842489578757,0.19278919885370385,0.44887007679321816,0.004032601706758195
base,2025-12-21,19.48321795,4400417879,106539062.3,232178804.9,152036877.17,15440014.93,41134493.92,50122321.92,4231500292.0,2979.070328,3002.376862,2961.77263,11374469,490754744.37,106696830.77000001,0.21709227169422096,0.47310557373837825,0.14470921787061433,0.38552685795017827,0.013629833313555845
base,2025-12-22,34.63543498,4433211001,210584182.1,427934754.7,318900476.745,26148025.43,38397723.59,100751746.4,4222720001.0,3019.817909,3055.423573,2976.538166,12873247,957419413.545,165297495.42000002,0.2199497723994107,0.4469668659793543,0.15818766862474942,0.23229464846056044,0.026122570756633066
base,2025-12-23,26.34469007,4420733307,139991586.3,345210436.8,288548529.215,18781858.68,43140240.36,97664958.0,4230613359.0,3014.996388,3023.525403,2919.927344,11816623,773750552.315,159587057.04,0.1809259920799492,0.44615210388820775,0.1176903630429903,0.2703241801694923,0.03436092308844249
