sim_id,ending_log_tvl,ending_tvl_usd,cumulative_fees_eth,mean_daily_fees,cum_d_log_tvl,cum_d_log_dex_vol_btc,cum_d_log_dex_vol_eth,cum_d_log_dex_vol_stable,cum_d_log_n_tx,tvl_bucket
29712,19.256670495217225,230709637.0185749,332.78239873753824,0.9117325992809266,-0.23434038110238495,0.9284902865350655,-2.236085852050067,-4.54052038990503,0.2655351623650799,<$400M
29713,19.472915616732333,286404474.65735644,369.019874196122,1.0110133539619781,-0.01809525958727714,0.08425893648819704,-1.6067259250405383,-1.1966188461248577,1.5487883720927957,<$400M
29714,19.303212298911742,241701076.35002857,396.28576939773353,1.0857144367061193,-0.18779857740786818,6.6667287569433284,5.5520672355995835,12.291470785279333,0.41247350097472235,<$400M
29715,20.39391313441161,719389241.5871176,486.56343065615573,1.333050494948372,0.9029022580919984,2.095908269441165,2.0947639067611274,-0.7408704071304104,-0.5128785017446127,$500-750M
29716,19.94871456651526,460910558.7981673,379.7226827668292,1.0403361171693952,0.45770369019564877,0.7447180721991675,0.8948174130503754,-2.9217862801144827,-1.0410302097698185,$400-500M
29717,20.046388695490833,508201558.4690894,324.04947104736965,0.8878067699927935,0.5553778191712212,0.37501266736012473,-0.8160905595116148,0.34725786070529907,1.0835193613279095,$500-750M
29718,19.4326450535521,275099952.5885266,405.67211111381897,1.1114304414077232,-0.058365822767511434,-1.5845566018700743,-0.7676315352840221,-3.890863427562171,0.2572484931432136,<$400M
29719,20.16796438620061,573899232.7662389,425.04278559474864,1.1645007824513662,0.6769535098809971,10.58716719512569,6.758170325536684,0.5490543399166548,1.9839744147991407,$500-750M
29720,19.87558256243964,428406282.91839117,319.5734161655592,0.8755436059330389,0.38457168612002884,-3.4292685354814383,-2.6258193553088685,2.332290546785302,-0.5365769769756469,$400-500M
29721,19.800808035499628,397540763.1077435,309.0096424558601,0.8466017601530413,0.30979715918001705,-4.691440193013271,-6.263282481650034,-5.34392815331515,-1.0570186517424527,<$400M
29722,19.626210476505086,333852713.62292904,301.08808547493663,0.8248988643148949,0.13519960018547514,1.3923985537561943,1.1014131699066496,3.8548770588682366,1.1066490358445158,<$400M
29723,20.260243585468572,629378627.7477626,321.32573565817813,0.8803444812552825,0.7692327091489615,3.513493877253917,3.8103549306938715,0.9821151050990171,-0.5701548480797689,$500-750M
29724,20.33061120137082,675261918.7632008,349.2675766927258,0.9568974703910296,0.8396003250512107,0.6442063645359792,2.082816281189338,-1.1602391702353656,-0.455196537436235,$500-750M
29725,19.004257519340992,179243812.7368221,318.49619296956934,0.8725923095056695,-0.48675335697861893,1.3243513437203738,2.033331014114623,-3.304127699771322,0.14789417368552962,<$400M
29726,19.63106529204595,335477447.66628325,316.7200464316111,0.8677261546071536,0.14005441572633934,1.8405215602127423,0.6165617603763885,-1.6493471942234916,2.3542202422290366,<$400M
29727,19.3884247457048,263199996.9177605,360.8927713963158,0.9887473188940159,-0.10258613061481117,0.3368697891510085,-0.47384385587348804,0.8416430103529341,-1.3093625881864606,<$400M
29728,20.10479853059196,538769573.794809,399.9396213842404,1.0957249900938093,0.6137876542723497,-1.2697800543914508,-1.411121185713868,-2.7844300869196705,-0.11548677804895083,$500-750M
29729,19.06558530311425,190580512.89529103,385.94892308460163,1.0573943098208265,-0.4254255732053599,0.26276875155529283,1.8592541373923606,0.231537201572654,1.733178479575681,<$400M
29730,20.18267314487641,582402964.4408188,355.0744887890588,0.9728068186001612,0.6916622685568005,-1.1552636870727016,-0.1698946870118685,-0.8889208224003942,-0.3868157574820634,$500-750M
29731,20.281106698828548,642647357.6266541,325.9244558261668,0.8929437145922379,0.7900958225089367,-0.8194926545121,-1.8564584955076882,1.3652375322842714,2.556234661057614,$500-750M
29732,20.04415331769449,507066804.7633622,362.136425040437,0.9921545891518823,0.5531424413748806,6.811938404160706,2.6918878336940444,7.542379248004774,0.28741780892581015,$500-750M
29733,19.50310402045448,295182397.6791202,386.89127701694366,1.059976101416284,0.012093144134868561,-3.688297911762419,-2.77895092726229,-5.266016730940159,1.2461217202397337,<$400M
29734,19.409822746131066,268892638.9342071,346.700332244519,0.9498639239575863,-0.08118813018854365,2.6344482427863376,1.1570925795758282,3.3021740481830975,0.02085773253905726,<$400M
29735,20.275776456501628,639231004.5632347,318.55882203869436,0.8727638959964229,0.7847655801820183,1.1892785251335374,0.7699718784517087,1.557988206319326,0.4541081014145273,$500-750M
29736,20.064695570989237,517590822.94964504,345.4733032478904,0.9465022006791517,0.5736846946696242,-0.5987134286555293,-1.1356694086146646,-0.7293125275742932,-0.6195971154108204,$500-750M
29737,19.194062076518183,216708150.24277708,364.9877688358526,0.9999664899612399,-0.29694879980142824,1.4894170862026206,1.4876381732332105,-1.0208195600260166,-0.9306389038001659,<$400M
29738,18.952120432035613,170138000.27527735,322.1154737571881,0.8825081472799674,-0.538890444283997,-2.1897474389391043,-1.981060455276328,-2.377743176859334,0.27315318522033377,<$400M
29739,18.745502962902442,138378461.34299937,331.47744210712705,0.9081573756359645,-0.7455079134171685,5.977917784631681,3.5206733528574503,-0.04594280389061156,-0.7586920419073087,<$400M
29740,20.050350870744214,510219136.46712554,368.6067859272149,1.0098816052800408,0.5593399944246037,3.991918648872786,2.3970836058632163,-2.6242927082283014,-0.6865276484363394,$500-750M
29741,19.43909145540602,276879085.77549607,338.0407990582811,0.92613917550214,-0.05191942091358843,-5.869969856439783,-4.553744154348724,-5.935581387810963,-0.2651694736628663,<$400M
29742,19.689005062652736,355489070.4787692,336.630119399813,0.9222742997255151,0.19799418633312613,5.047258800814582,4.544667842078327,4.1714398123957785,1.3511220256102296,<$400M
29743,19.678869670035436,351904246.6646044,384.14826214958543,1.052460992190645,0.18785879371582387,-4.140288750284206,-3.261413609791937,-1.8270612771067776,-0.03961117948759299,<$400M
29744,19.619204768495692,331522012.6309947,354.23904016150664,0.9705179182507031,0.12819389217607982,2.707232857693281,1.6351743431053323,0.06684666511785294,1.3701712063297224,<$400M
29745,19.119523451060537,201142355.37926772,350.4680598995793,0.9601864654782994,-0.37148742525907225,4.145358138627891,1.9890319740948952,-0.12502895965905572,1.1062191616959538,<$400M
29746,19.08843430485851,194985217.2848035,304.3865048126123,0.8339356296235954,-0.40257657146110265,-0.9346548675436388,-2.836930433577175,-3.40461497908493,0.304865026853378,<$400M
29747,19.65135714052641,342354442.70308685,327.0976272930224,0.896157882994582,0.16034626420680112,-5.716219458205501,-4.706057408272603,-3.858555149439396,-2.624838491199993,<$400M
29748,20.064523763238874,517501904.4734062,341.1969347295251,0.9347861225466441,0.5735128869192616,1.3895553490065125,0.7330769207475885,-3.0705938398700283,-0.6732583433315642,$500-750M
29749,20.30165679958115,655990457.0227603,409.91596945732044,1.1230574505680013,0.8106459232615382,-4.535462050706283,-3.2215372638717397,-1.623561363719066,1.211786860253286,$500-750M
29750,19.157297899180307,208885726.9049457,327.14293139769893,0.8962820038293121,-0.33371297713930215,-2.3140481655363274,-2.973169362339533,-2.494550701816671,-0.5464563524766218,<$400M
29751,19.11057391206842,199350255.2233401,402.91561414794296,1.103878394925871,-0.38043696425118945,-0.5204742920965552,-1.051153841503134,0.5898133495493092,1.814108341186655,<$400M
29752,20.385514705717252,713372802.0208957,357.62227481484126,0.9797870542872363,0.8945038293976408,-0.20029705186782487,-0.6919616298168093,-3.6983973779501973,0.9526620611149044,$500-750M
29753,19.29921733881268,240737416.36734405,350.1785473837939,0.9593932805035449,-0.1917935375069289,0.03481837956302419,1.743266178438768,-1.8323916104802294,-0.26803686376608643,<$400M
29754,20.157117407170812,567707799.7008301,318.9931338982807,0.8739537915021389,0.6661065308512018,-2.246372665752422,-0.3461214996494178,2.707039569870047,2.0428631390483245,$500-750M
29755,19.710462025657726,363199208.5758275,298.6658426496453,0.818262582601768,0.2194511493381177,-3.3287613930868956,-1.2815942495669184,1.7518193276653373,-1.7561423601947443,<$400M
29756,19.668951981504403,348431419.62759167,351.17795279748884,0.9621313775273667,0.17794110518479117,1.7833430031412476,2.155383431588212,-0.5007009027005795,0.5076556094321452,<$400M
29757,18.863645803414066,155731791.98647258,423.7838978095005,1.1610517748205493,-0.6273650729055433,0.18043480323509262,1.372693929339877,1.5033142847275727,0.4641459557371532,<$400M
29758,20.078650011653014,524864142.90725696,324.65406085851987,0.8894631804343011,0.5876391353334033,3.992585220388956,3.8448314809236233,1.7511114525462252,-0.3193654638381044,$500-750M
29759,19.63302279836863,336134790.05724734,296.90594069908667,0.8134409334221553,0.1420119220490193,1.3498228208918936,-1.1201226695232052,-0.5355069228515439,-0.061288850936278366,<$400M
29760,20.3086449987149,660590703.9660827,294.6137682424661,0.8071610088834688,0.8176341223952878,-3.2533884489727134,-1.0233211680637284,-3.6193420062848656,0.7554548728831442,$500-750M
29761,20.270166544267866,635655014.6038071,393.0901138158484,1.0769592159338313,0.7791556679482529,1.1898497681941937,-1.3948535549922356,4.149372724167642,1.0329537685832104,$500-750M
29762,20.517879373693088,814332545.9867219,406.9600263131131,1.1149589762003098,1.0268684973734763,-1.8574206686292776,-0.916073440148768,-8.325605918593407,1.8620067895915051,$750M-1B
29763,21.03727441940295,1368901485.0344634,314.0468053584705,0.8604022064615631,1.546263543083339,1.7469860038400422,2.749362147865105,3.6000747528924,-0.3101413878003901,>$1B
29764,19.23272398780226,225250570.63770628,334.01408577904726,0.9151070843261568,-0.2582868885173515,-3.1022539558430573,-3.999817358124262,-4.692258056602622,-0.748651209328343,<$400M
29765,20.48136880367584,785137016.3806323,362.41056823733055,0.9929056664036453,0.9903579273562245,-1.0582343325243917,-1.1352481698033694,-0.5891322175482092,1.407406304556963,$750M-1B
29766,19.44137264913577,277511421.5758819,318.23388157089545,0.8718736481394396,-0.04963822718383972,-1.8048286335116002,-1.7634464587495193,2.116075572472031,-0.3914333784089443,<$400M
29767,18.80682595752727,147129830.77898982,333.9211226056294,0.9148523907003546,-0.6841849187923403,-0.645931362743898,-1.902336418267506,0.2177279610276676,0.9483198400463638,<$400M
29768,20.1252949194171,549926350.7060186,396.5404684251205,1.086412242260604,0.6342840430974906,7.005021241320411,4.330590832780665,7.3245020418790245,1.7849959242925042,$500-750M
29769,18.988698913192874,176476611.56771642,332.3213618595085,0.9104694845465986,-0.5023119631267369,-0.2871967836791605,-2.4612768368834566,-0.37110945503555226,-1.8197922243641282,<$400M
29770,19.1891110523959,215637874.62989107,343.83406304464,0.9420111316291507,-0.30189982392370923,-4.794309636707361,-4.753431539287511,-7.92127487318707,-0.1665286080134539,<$400M
29771,20.42854813120303,744741794.1255927,307.6309515065504,0.8428245246754805,0.9375372548834169,0.5504855119752483,0.9656928263527251,-4.372585380924786,-0.3947049965875691,$500-750M
29772,19.54865397175999,308938866.34971905,327.5475864451323,0.8973906477948831,0.057643095440378114,0.0112798913026462,-0.10252026041647427,-0.9116527363318048,0.04369750367615986,<$400M
29773,19.54821253767299,308802520.29942393,342.5917200899129,0.9386074523011312,0.05720166135337636,-0.9141894360880016,0.08915546795806883,-6.515699883305469,0.6380772984425882,<$400M
29774,19.79790666889323,396389023.2307284,364.07674748675936,0.9974705410596146,0.3068957925736191,-2.990205794187588,-3.3866951211571923,-5.826944938739282,-1.2336327075787126,<$400M
29775,19.39580956565334,265150876.0851341,302.51598529029224,0.8288109186035404,-0.09520131066627002,3.899100565769338,1.834023388599494,2.5918662239072674,0.0476956305328336,<$400M
29776,20.33012502026925,674933698.9732819,419.79626552979397,1.1501267548761478,0.8391141439496383,-0.7494207305942955,-0.02804755302966,0.5647086116013146,0.49435024795518,$500-750M
29777,19.483985331786776,289592503.3118811,354.88600763906226,0.9722904318878418,-0.007025544532835631,2.961715839989513,2.9414505477706268,2.6285466298344513,2.202928925274077,<$400M
29778,19.155403439017917,208490375.8235116,397.0492543301117,1.0878061762468814,-0.3356074373016935,-0.15744489706635934,0.9806757158225587,0.8988325497743643,1.128138819507825,<$400M
29779,20.00421948890764,487216669.6127993,355.469971005744,0.9738903315225863,0.5132086125880309,-1.259296155564023,-0.5537067821969412,-3.8105427663435743,3.1589355435691804,$400-500M
29780,18.849403116737946,153529473.5623253,316.20284437318196,0.8663091626662519,-0.6416077595816656,-2.0520917759086537,-3.8225549085728794,-3.0198370446212808,-0.39107576419055723,<$400M
29781,20.329685936027172,674637411.2740053,377.040690137358,1.0329881921571453,0.838675059707561,-2.0784576210218044,-1.6348475773055648,-6.821563468411979,-1.0112310607465862,$500-750M
29782,20.053117284614387,511632567.9298563,318.28026608409584,0.8720007289975229,0.5621064082947748,-5.264175545943307,-2.556708610987153,1.183300345956129,-0.7788696520453868,$500-750M
29783,19.368093634829357,257902879.20594212,406.17823194612873,1.1128170738250103,-0.12291724149025204,1.886043576124187,-1.7825536048752904,-1.0420564880722551,1.5692580808207397,<$400M
29784,19.69759817571606,358556990.8692407,326.7822733244396,0.8952938995190126,0.20658729939644913,1.3037579351507025,-0.3000114134511449,4.134047643449992,-0.39969195661037804,<$400M
29785,20.351704634703324,689656795.9945982,317.97002391794257,0.8711507504601166,0.8606937583837139,-3.61847116193145,-2.244333911790985,-1.003652216309992,-2.564124784021632,$500-750M
29786,19.793021775151722,394457426.63501525,328.9013669929879,0.9010996355972272,0.30201089883211196,1.7638425464543017,1.353277927060624,-0.36720041016286326,2.9891936388601503,<$400M
29787,19.216272169907786,221575106.20514393,328.34037754228865,0.8995626781980511,-0.27473870641182374,-4.567503960264212,-4.850123123826737,1.985402309729798,-0.2883248524068197,<$400M
29788,20.195906448540175,590161300.7139871,325.1720265493835,0.8908822645188589,0.7048955722205622,2.283950675111156,3.3616662122470897,-1.463296116748964,-0.6360614087273788,$500-750M
29789,20.015694760482887,492839815.06781054,325.7507441487482,0.8924677921883513,0.5246838841632754,3.2090138893776836,3.7804539236997337,0.6203619483717646,3.0334929648243834,$400-500M
29790,19.926717518534502,450882584.38840425,379.2591871677245,1.039066266212944,0.43570664221489147,1.2234227284514878,1.7808490457102866,-2.960092494809964,-0.14483155747804244,$400-500M
29791,19.990310185843462,480486738.12779635,345.45302443020205,0.9464466422745261,0.49929930952385265,-0.5627356935173026,0.9219655661310866,-4.971000009776258,-1.0038039860951256,$400-500M
29792,19.68421407299484,353789999.3846101,342.6576251613934,0.9387880141408038,0.19320319667522934,0.6717802436830698,0.3224492430789946,-6.939518257627412,0.5893214216078683,<$400M
29793,19.760758555041264,381934068.08616626,357.0962400324358,0.9783458631025638,0.2697476787216519,2.745413062662532,3.3317922900128694,0.41009247664124954,2.1532245600183053,<$400M
29794,18.960173248249628,171513621.7019458,336.11450432467245,0.9208616556840341,-0.5308376280699834,2.445327856267024,1.4423756944905115,0.15895149303020373,-0.8660831329614621,<$400M
29795,19.05371044074534,188330779.6076625,314.77556052562204,0.8623987959606083,-0.43730043557426795,0.4998979255727305,1.998911290766181,6.438501679621807,-1.127672276006205,<$400M
29796,19.56843528087605,315110926.01363075,298.4894108541096,0.8177792078194784,0.07742440455643716,-1.7660644921703728,-2.207634779741803,0.6991941568015494,-0.19662318016597005,<$400M
29797,19.912675997188728,444595748.619238,324.3039092912445,0.8885038610719027,0.4216651208691171,0.07967452874443082,-0.413777174605426,-1.4637423351389889,-3.0461240196250943,$400-500M
29798,19.62493733150145,333427941.16447204,322.478882720126,0.8835037882743179,0.1339264551818382,-0.9601181197031461,-2.13587005581833,-1.9171912614089273,-0.5267243710449354,<$400M
29799,20.580545570192932,866996562.7403301,340.73533629258844,0.9335214692947629,1.0895346938733201,0.9904967434975211,2.0573917731887814,-0.5530370972119103,-0.1652595982598572,$750M-1B
29800,19.17502027467538,212620676.52616066,350.69899114283555,0.9608191538159878,-0.3159906016442305,4.185687160658342,2.5238327161679663,1.2691603014713762,1.043110167116767,<$400M
29801,20.215960612586773,602115961.9741539,348.64677861482176,0.9551966537392377,0.7249497362671627,1.32832543501598,-0.13590232613696535,-0.5422124799276038,-1.9234291193208035,$500-750M
29802,20.128866813068637,551894141.4243462,328.1771778846389,0.8991155558483258,0.6378559367490259,-1.2477829293987464,-0.47625825702085006,2.6889357256832973,-1.7787572886308007,$500-750M
